8.604363146951055086e-02 1.533980787885641170e-03 1.971940592714884703e-03
8.604363146951055086e-02 4.601942363656923510e-03 1.889507449806813663e-03
8.604363146951055086e-02 7.669903939428205850e-03 1.978575990685151748e-03
8.604363146951055086e-02 1.073786551519948819e-02 1.882590206690151280e-03
8.604363146951055086e-02 1.380582709097077053e-02 1.885150171753159588e-03
8.604363146951055086e-02 -1.380582709097044614e-02 1.913640865292700428e-03
8.604363146951055086e-02 -1.073786551519972932e-02 1.884557725588088557e-03
8.604363146951055086e-02 -7.669903939428124318e-03 1.886776099927620597e-03
8.604363146951055086e-02 -4.601942363656519319e-03 1.888788937210425989e-03
8.604363146951055086e-02 -1.533980787885802499e-03 1.883418382458442938e-03
8.473678651578131493e-02 0.000000000000000000e+00 1.883418382458442938e-03
8.473678651578131493e-02 3.067961575771282340e-03 1.887943353141179276e-03
8.473678651578131493e-02 6.135923151542564680e-03 1.879084161075495656e-03
8.473678651578131493e-02 9.203884727313847020e-03 1.908162939159877393e-03
8.473678651578131493e-02 1.227184630308512936e-02 1.923613167740583808e-03
8.473678651578131493e-02 1.533980787885641170e-02 1.882569959817299811e-03
8.473678651578131493e-02 1.840776945462769404e-02 1.907612853588520115e-03
8.473678651578131493e-02 -1.840776945462785363e-02 1.900335734468982119e-03
8.473678651578131493e-02 -1.533980787885624864e-02 1.882140634199518884e-03
8.473678651578131493e-02 -1.227184630308553182e-02 1.913640865292700428e-03
8.473678651578131493e-02 -9.203884727313926817e-03 1.911200525806233457e-03
8.473678651578131493e-02 -6.135923151542321818e-03 1.884025917731915745e-03
8.473678651578131493e-02 -3.067961575771604998e-03 1.887650547958669807e-03
8.343008661061501741e-02 1.533980787885641170e-03 1.880490674752655078e-03
8.343008661061501741e-02 4.601942363656923510e-03 1.887518394446830372e-03
8.343008661061501741e-02 7.669903939428205850e-03 1.890902957263145999e-03
8.343008661061501741e-02 1.073786551519948819e-02 1.882146129503219469e-03
8.343008661061501741e-02 1.380582709097077053e-02 1.923613167740583808e-03
8.343008661061501741e-02 1.687378866674205113e-02 1.882846329560821427e-03
8.343008661061501741e-02 1.994175024251333694e-02 1.915756536603920165e-03
8.343008661061501741e-02 2.300971181828461581e-02 1.878029120476105681e-03
8.343008661061501741e-02 -2.300971181828437295e-02 1.909096666463852088e-03
8.343008661061501741e-02 -1.994175024251365613e-02 1.879728702758626463e-03
8.343008661061501741e-02 -1.687378866674205113e-02 1.887256499312918185e-03
8.343008661061501741e-02 -1.380582709097044614e-02 1.886186116559761391e-03
8.343008661061501741e-02 -1.073786551519972932e-02 1.887487058967643244e-03
8.343008661061501741e-02 -7.669903939428124318e-03 1.911200525806233457e-03
8.343008661061501741e-02 -4.601942363656519319e-03 1.888336267891478973e-03
8.343008661061501741e-02 -1.533980787885802499e-03 1.917932241413479065e-03
8.212352947531664782e-02 0.000000000000000000e+00 1.879682006551089239e-03
8.212352947531664782e-02 3.067961575771282340e-03 1.942836864921143472e-03
8.212352947531664782e-02 6.135923151542564680e-03 1.887518394446830372e-03
8.212352947531664782e-02 9.203884727313847020e-03 1.900090107742682510e-03
8.212352947531664782e-02 1.227184630308512936e-02 1.885036644021150301e-03
8.212352947531664782e-02 1.533980787885641170e-02 1.889177468958453364e-03
8.212352947531664782e-02 1.840776945462769404e-02 1.876338329731003533e-03
8.212352947531664782e-02 2.147573103039897638e-02 1.877950291730123107e-03
8.212352947531664782e-02 2.454369260617025872e-02 1.884687286446194579e-03
8.212352947531664782e-02 2.761165418194154106e-02 1.880699897083885474e-03
8.212352947531664782e-02 -2.761165418194178045e-02 1.890219813050908557e-03
8.212352947531664782e-02 -2.454369260617017545e-02 1.881147825064161637e-03
8.212352947531664782e-02 -2.147573103039857045e-02 1.885596324445252799e-03
8.212352947531664782e-02 -1.840776945462785363e-02 1.900130550095752028e-03
8.212352947531664782e-02 -1.533980787885624864e-02 1.893532085913777682e-03
8.212352947531664782e-02 -1.227184630308553182e-02 1.918023575782272592e-03
8.212352947531664782e-02 -9.203884727313926817e-03 1.887862087045975813e-03
8.212352947531664782e-02 -6.135923151542321818e-03 1.906626931031051757e-03
8.212352947531664782e-02 -3.067961575771604998e-03 1.882476295980216145e-03
8.081711283341119767e-02 1.533980787885641170e-03 1.895023356913446734e-03
8.081711283341119767e-02 4.601942363656923510e-03 1.919367351070693731e-03
8.081711283341119767e-02 7.669903939428205850e-03 1.888604377526530978e-03
8.081711283341119767e-02 1.073786551519948819e-02 1.882847910157112213e-03
8.081711283341119767e-02 1.380582709097077053e-02 1.881558638993502614e-03
8.081711283341119767e-02 1.687378866674205113e-02 1.886960111217490105e-03
8.081711283341119767e-02 1.994175024251333694e-02 1.876338329731003533e-03
8.081711283341119767e-02 2.300971181828461581e-02 1.889201351655368528e-03
8.081711283341119767e-02 2.607767339405590162e-02 1.882828562734676801e-03
8.081711283341119767e-02 2.914563496982718049e-02 1.882490402111862806e-03
8.081711283341119767e-02 3.221359654559846630e-02 1.886079090956091541e-03
8.081711283341119767e-02 -3.221359654559829977e-02 1.886755553254834466e-03
8.081711283341119767e-02 -2.914563496982758295e-02 1.886850061115039490e-03
8.081711283341119767e-02 -2.607767339405597795e-02 1.890219813050908557e-03
8.081711283341119767e-02 -2.300971181828437295e-02 1.895112349226850575e-03
8.081711283341119767e-02 -1.994175024251365613e-02 1.893534528140090574e-03
8.081711283341119767e-02 -1.687378866674205113e-02 1.894719206270578096e-03
8.081711283341119767e-02 -1.380582709097044614e-02 1.893532085913777682e-03
8.081711283341119767e-02 -1.073786551519972932e-02 1.889994784207013872e-03
8.081711283341119767e-02 -7.669903939428124318e-03 1.912091449946601122e-03
8.081711283341119767e-02 -4.601942363656519319e-03 1.891161296767395524e-03
8.081711283341119767e-02 -1.533980787885802499e-03 1.882476295980216145e-03
7.951083441060591284e-02 0.000000000000000000e+00 1.893918904616583325e-03
7.951083441060591284e-02 3.067961575771282340e-03 1.875576408432602519e-03
7.951083441060591284e-02 6.135923151542564680e-03 1.884301610932364928e-03
7.951083441060591284e-02 9.203884727313847020e-03 1.876617138256398863e-03
7.951083441060591284e-02 1.227184630308512936e-02 1.882847910157112213e-03
7.951083441060591284e-02 1.533980787885641170e-02 1.881286239661287369e-03
7.951083441060591284e-02 1.840776945462769404e-02 1.883211112727510139e-03
7.951083441060591284e-02 2.147573103039897638e-02 1.896733045433623066e-03
7.951083441060591284e-02 2.454369260617025872e-02 1.883658037455815436e-03
7.951083441060591284e-02 2.761165418194154106e-02 1.862487035801648231e-03
7.951083441060591284e-02 3.067961575771282340e-02 1.871724827280568442e-03
7.951083441060591284e-02 3.374757733348410227e-02 1.886079090956091541e-03
7.951083441060591284e-02 -3.067961575771249727e-02 1.897111686095255415e-03
7.951083441060591284e-02 -2.761165418194178045e-02 1.886659850744112259e-03
7.951083441060591284e-02 -2.454369260617017545e-02 1.888951644726334428e-03
7.951083441060591284e-02 -2.147573103039857045e-02 1.875483177135044100e-03
7.951083441060591284e-02 -1.840776945462785363e-02 1.879794305232012144e-03
7.951083441060591284e-02 -1.533980787885624864e-02 1.890285629574663681e-03
7.951083441060591284e-02 -1.227184630308553182e-02 1.877849212972193278e-03
7.951083441060591284e-02 -9.203884727313926817e-03 1.898399314739354204e-03
7.951083441060591284e-02 -6.135923151542321818e-03 1.884361626447825667e-03
7.951083441060591284e-02 -3.067961575771604998e-03 1.886961483274383986e-03
7.820469193475432235e-02 1.533980787885641170e-03 1.858349836414560901e-03
7.820469193475432235e-02 4.601942363656923510e-03 1.878780892300466188e-03
7.820469193475432235e-02 7.669903939428205850e-03 1.893922136229103659e-03
7.820469193475432235e-02 1.380582709097077053e-02 1.896801955744697619e-03
7.820469193475432235e-02 1.687378866674205113e-02 1.869830762876413359e-03
7.820469193475432235e-02 1.994175024251333694e-02 1.883534013153157025e-03
7.820469193475432235e-02 2.300971181828461581e-02 1.857075476451685745e-03
7.820469193475432235e-02 2.607767339405590162e-02 1.883658037455815436e-03
7.820469193475432235e-02 2.914563496982718049e-02 1.895899479010278860e-03
7.820469193475432235e-02 3.528155812136974517e-02 1.898511969335253203e-03
7.820469193475432235e-02 3.834951969714103098e-02 1.880889656122809034e-03
7.820469193475432235e-02 -3.834951969714062159e-02 1.888802768196700017e-03
7.820469193475432235e-02 -3.528155812136990477e-02 1.898997918820316414e-03
7.820469193475432235e-02 -2.914563496982758295e-02 1.887110780576732377e-03
7.820469193475432235e-02 -2.607767339405597795e-02 1.870574441647512029e-03
7.820469193475432235e-02 -2.300971181828437295e-02 1.885940472269889657e-03
7.820469193475432235e-02 -1.994175024251365613e-02 1.875483177135044100e-03
7.820469193475432235e-02 -1.687378866674205113e-02 1.887606853809038884e-03
7.820469193475432235e-02 -1.380582709097044614e-02 1.896980735899625459e-03
7.820469193475432235e-02 -7.669903939428124318e-03 1.881372496768197186e-03
7.820469193475432235e-02 -4.601942363656519319e-03 1.861004623902245275e-03
7.820469193475432235e-02 -1.533980787885802499e-03 1.880373882142098154e-03
7.689868313581937898e-02 0.000000000000000000e+00 1.883147772550515910e-03
7.689868313581937898e-02 3.067961575771282340e-03 1.887663295783939153e-03
7.689868313581937898e-02 6.135923151542564680e-03 1.878780892300466188e-03
7.689868313581937898e-02 9.203884727313847020e-03 1.882561961278643317e-03
