5.002501900000000390e-01 4.265800000000000147e-01 4.163979999999999904e-01 4.270820000000000172e-01 4.379199999999999759e-01 4.125800000000000023e-01 4.130289999999999795e-01 4.210309999999999886e-01 4.330660000000000065e-01 2.128680000000000017e-01 2.128680000000000017e-01 2.138629999999999975e-01 2.138629999999999975e-01 2.260419999999999929e-01 2.260419999999999929e-01 2.313630000000000131e-01 2.313630000000000131e-01 3.755490000000000217e-01 3.588359999999999883e-01 3.629890000000000061e-01 3.920850000000000168e-01 3.634000000000000008e-01 3.585820000000000118e-01 3.757340000000000124e-01 3.871789999999999954e-01 1.798869999999999914e-01 1.798869999999999914e-01 1.821240000000000081e-01 1.821240000000000081e-01 1.774969999999999881e-01 1.774969999999999881e-01 1.670609999999999873e-01 1.670609999999999873e-01
5.246668199999999782e-01 3.805100000000000149e-01 3.804850000000000176e-01 3.888130000000000197e-01 3.975600000000000245e-01 3.790629999999999833e-01 3.814420000000000033e-01 3.827429999999999999e-01 3.962870000000000004e-01 1.763329999999999897e-01 1.763329999999999897e-01 1.785960000000000047e-01 1.785960000000000047e-01 1.886849999999999916e-01 1.886849999999999916e-01 1.936750000000000138e-01 1.936750000000000138e-01 3.351190000000000002e-01 3.249460000000000126e-01 3.229400000000000048e-01 3.525440000000000240e-01 3.332229999999999914e-01 3.263579999999999814e-01 3.363249999999999851e-01 3.486250000000000182e-01 1.592889999999999862e-01 1.592889999999999862e-01 1.380190000000000028e-01 1.380190000000000028e-01 1.555229999999999946e-01 1.555229999999999946e-01 1.432229999999999892e-01 1.432229999999999892e-01
5.479966200000000454e-01 3.569860000000000255e-01 3.443419999999999814e-01 3.557250000000000134e-01 3.640269999999999895e-01 3.460179999999999922e-01 3.487029999999999852e-01 3.465909999999999824e-01 3.639370000000000105e-01 1.475200000000000122e-01 1.475200000000000122e-01 1.448760000000000048e-01 1.448760000000000048e-01 1.608439999999999870e-01 1.608439999999999870e-01 1.629269999999999885e-01 1.629269999999999885e-01 3.031110000000000193e-01 2.975019999999999887e-01 2.933769999999999989e-01 3.208730000000000193e-01 3.023689999999999989e-01 3.039890000000000092e-01 3.060220000000000162e-01 3.170229999999999992e-01 1.208319999999999950e-01 1.208319999999999950e-01 1.050380000000000064e-01 1.050380000000000064e-01 1.216030000000000028e-01 1.216030000000000028e-01 1.046460000000000029e-01 1.046460000000000029e-01
5.703729699999999792e-01 3.297849999999999948e-01 3.226430000000000131e-01 3.310420000000000029e-01 3.247110000000000274e-01 3.220779999999999754e-01 3.240080000000000182e-01 3.232030000000000181e-01 3.226249999999999951e-01 1.277679999999999927e-01 1.277679999999999927e-01 1.295920000000000127e-01 1.295920000000000127e-01 1.362579999999999902e-01 1.362579999999999902e-01 1.420520000000000116e-01 1.420520000000000116e-01 2.759530000000000038e-01 2.688809999999999811e-01 2.648820000000000063e-01 2.922120000000000273e-01 2.740600000000000258e-01 2.689610000000000056e-01 2.768800000000000150e-01 2.872990000000000266e-01 9.612660000000000649e-02 9.612660000000000649e-02 8.506279999999999397e-02 8.506279999999999397e-02 8.947030000000000260e-02 8.947030000000000260e-02 8.245220000000000327e-02 8.245220000000000327e-02
5.919039999999999857e-01 2.975149999999999739e-01 2.872060000000000168e-01 2.969530000000000225e-01 3.037929999999999797e-01 2.931900000000000062e-01 2.948169999999999957e-01 3.008040000000000158e-01 3.014859999999999762e-01 1.025289999999999951e-01 1.025289999999999951e-01 1.011549999999999949e-01 1.011549999999999949e-01 1.112900000000000000e-01 1.112900000000000000e-01 1.134600000000000053e-01 1.134600000000000053e-01 2.602499999999999813e-01 2.455809999999999937e-01 2.467689999999999884e-01 2.692490000000000161e-01 2.520660000000000123e-01 2.447179999999999911e-01 2.552929999999999922e-01 2.616209999999999924e-01 6.889380000000000503e-02 6.889380000000000503e-02 5.766280000000000017e-02 5.766280000000000017e-02 7.119730000000000503e-02 7.119730000000000503e-02 5.869510000000000005e-02 5.869510000000000005e-02
6.126788499999999971e-01 2.714400000000000146e-01 2.656939999999999857e-01 2.732470000000000176e-01 2.730790000000000162e-01 2.670699999999999741e-01 2.702269999999999950e-01 2.652109999999999745e-01 2.759320000000000106e-01 8.244110000000000327e-02 8.244110000000000327e-02 8.236079999999999790e-02 8.236079999999999790e-02 9.209839999999999693e-02 9.209839999999999693e-02 9.462819999999999565e-02 9.462819999999999565e-02 2.233570000000000000e-01 2.171540000000000137e-01 2.152630000000000099e-01 2.376489999999999991e-01 2.234450000000000047e-01 2.196539999999999881e-01 2.247830000000000106e-01 2.363059999999999883e-01 5.346200000000000258e-02 5.346200000000000258e-02 4.648109999999999742e-02 4.648109999999999742e-02 5.395749999999999852e-02 5.395749999999999852e-02 4.717539999999999928e-02 4.717539999999999928e-02
6.327720000000000011e-01 2.524379999999999957e-01 2.441089999999999927e-01 2.523960000000000092e-01 2.496059999999999945e-01 2.505049999999999777e-01 2.525140000000000162e-01 2.487370000000000136e-01 2.510169999999999901e-01 6.537769999999999693e-02 6.537769999999999693e-02 6.367330000000000212e-02 6.367330000000000212e-02 7.416100000000000469e-02 7.416100000000000469e-02 7.621659999999999546e-02 7.621659999999999546e-02 2.065140000000000031e-01 2.001860000000000028e-01 1.983360000000000123e-01 2.153289999999999926e-01 2.064989999999999881e-01 2.045170000000000043e-01 2.094860000000000055e-01 2.126530000000000087e-01 4.146319999999999867e-02 4.146319999999999867e-02 3.663489999999999802e-02 3.663489999999999802e-02 4.118870000000000170e-02 4.118870000000000170e-02 3.752420000000000061e-02 3.752420000000000061e-02
6.522464500000000331e-01 2.349749999999999894e-01 2.230129999999999890e-01 2.306080000000000074e-01 2.286789999999999934e-01 2.306819999999999982e-01 2.286900000000000044e-01 2.262619999999999909e-01 2.280560000000000087e-01 5.438710000000000072e-02 5.438710000000000072e-02 5.114479999999999721e-02 5.114479999999999721e-02 6.335399999999999365e-02 6.335399999999999365e-02 6.355270000000000363e-02 6.355270000000000363e-02 1.946460000000000135e-01 1.849959999999999938e-01 1.858279999999999932e-01 1.968870000000000064e-01 1.926180000000000114e-01 1.868549999999999933e-01 1.957699999999999996e-01 1.942429999999999990e-01 2.908859999999999918e-02 2.908859999999999918e-02 2.986650000000000069e-02 2.986650000000000069e-02 3.136860000000000342e-02 3.136860000000000342e-02 2.634540000000000146e-02 2.634540000000000146e-02
6.711560600000000543e-01 2.158899999999999986e-01 2.133980000000000044e-01 2.190620000000000067e-01 2.048639999999999906e-01 2.140640000000000043e-01 2.158430000000000071e-01 2.139129999999999920e-01 2.055970000000000020e-01 4.289869999999999794e-02 4.289869999999999794e-02 3.884699999999999959e-02 3.884699999999999959e-02 4.940599999999999853e-02 4.940599999999999853e-02 4.868150000000000255e-02 4.868150000000000255e-02 1.710460000000000036e-01 1.639589999999999936e-01 1.631170000000000120e-01 1.752390000000000059e-01 1.679009999999999947e-01 1.622969999999999968e-01 1.700500000000000067e-01 1.731949999999999878e-01 2.459220000000000156e-02 2.459220000000000156e-02 2.196980000000000113e-02 2.196980000000000113e-02 2.311790000000000025e-02 2.311790000000000025e-02 2.112380000000000160e-02 2.112380000000000160e-02
6.895472999999999741e-01 1.947399999999999964e-01 1.868779999999999886e-01 1.928549999999999986e-01 1.939190000000000080e-01 1.898430000000000117e-01 1.907119999999999926e-01 1.896980000000000055e-01 1.938960000000000128e-01 3.054460000000000161e-02 3.054460000000000161e-02 2.669380000000000017e-02 2.669380000000000017e-02 3.819560000000000316e-02 3.819560000000000316e-02 3.697489999999999805e-02 3.697489999999999805e-02 1.508230000000000126e-01 1.446159999999999946e-01 1.432120000000000060e-01 1.560870000000000035e-01 1.486429999999999974e-01 1.449630000000000085e-01 1.510579999999999978e-01 1.530870000000000009e-01 1.504199999999999982e-02 1.504199999999999982e-02 1.244720000000000028e-02 1.244720000000000028e-02 1.587260000000000060e-02 1.587260000000000060e-02 1.424699999999999925e-02 1.424699999999999925e-02
7.074605999999999950e-01 1.846810000000000118e-01 1.770639999999999992e-01 1.840340000000000031e-01 1.700959999999999972e-01 1.796830000000000094e-01 1.813319999999999932e-01 1.783270000000000133e-01 1.716439999999999910e-01 2.405409999999999840e-02 2.405409999999999840e-02 2.131720000000000143e-02 2.131720000000000143e-02 3.145209999999999673e-02 3.145209999999999673e-02 3.142149999999999804e-02 3.142149999999999804e-02 1.375899999999999901e-01 1.305550000000000044e-01 1.308789999999999953e-01 1.449350000000000083e-01 1.365089999999999915e-01 1.316440000000000110e-01 1.382069999999999965e-01 1.426129999999999898e-01 1.203150000000000053e-02 1.203150000000000053e-02 8.231600000000000375e-03 8.231600000000000375e-03 1.193690000000000029e-02 1.193690000000000029e-02 6.218460000000000307e-03 6.218460000000000307e-03
7.249313899999999533e-01 1.670520000000000060e-01 1.615409999999999902e-01 1.680820000000000092e-01 1.536609999999999920e-01 1.647119999999999973e-01 1.677810000000000135e-01 1.638449999999999906e-01 1.552459999999999951e-01 1.757480000000000153e-02 1.757480000000000153e-02 1.292309999999999987e-02 1.292309999999999987e-02 2.475429999999999992e-02 2.475429999999999992e-02 2.237060000000000090e-02 2.237060000000000090e-02 1.272409999999999930e-01 1.209059999999999996e-01 1.201880000000000032e-01 1.325429999999999942e-01 1.237010000000000054e-01 1.213660000000000017e-01 1.252649999999999875e-01 1.315729999999999955e-01 7.758160000000000056e-03 7.758160000000000056e-03 5.486910000000000225e-03 5.486910000000000225e-03 6.093089999999999791e-03 6.093089999999999791e-03 3.178929999999999950e-03 3.178929999999999950e-03
7.419909399999999877e-01 1.531579999999999886e-01 1.486909999999999898e-01 1.550300000000000011e-01 1.423379999999999923e-01 1.479580000000000062e-01 1.496919999999999917e-01 1.496319999999999872e-01 1.436389999999999889e-01 1.215399999999999987e-02 1.215399999999999987e-02 9.359630000000000727e-03 9.359630000000000727e-03 1.796999999999999986e-02 1.796999999999999986e-02 1.666580000000000145e-02 1.666580000000000145e-02 1.136420000000000069e-01 1.081850000000000034e-01 1.063360000000000000e-01 1.189599999999999963e-01 1.093039999999999984e-01 1.065340000000000037e-01 1.111410000000000037e-01 1.164820000000000022e-01 4.888840000000000199e-03 4.888840000000000199e-03 3.773480000000000063e-03 3.773480000000000063e-03 3.160539999999999877e-03 3.160539999999999877e-03 2.233409999999999909e-03 2.233409999999999909e-03
7.586669700000000516e-01 1.381489999999999940e-01 1.310550000000000048e-01 1.367589999999999917e-01 1.333380000000000121e-01 1.333959999999999868e-01 1.347849999999999882e-01 1.339359999999999995e-01 1.322579999999999867e-01 8.265820000000000112e-03 8.265820000000000112e-03 5.072300000000000073e-03 5.072300000000000073e-03 1.339210000000000053e-02 1.339210000000000053e-02 1.254770000000000017e-02 1.254770000000000017e-02 9.985470000000000457e-02 9.703649999999999776e-02 9.468999999999999639e-02 1.048649999999999999e-01 9.971499999999999808e-02 9.641160000000000008e-02 1.003460000000000046e-01 1.024510000000000004e-01 3.384739999999999797e-03 3.384739999999999797e-03 2.451319999999999888e-03 2.451319999999999888e-03 2.908500000000000061e-03 2.908500000000000061e-03 2.242829999999999911e-03 2.242829999999999911e-03
7.749842599999999804e-01 1.283950000000000091e-01 1.228879999999999972e-01 1.291029999999999955e-01 1.146950000000000053e-01 1.237660000000000010e-01 1.262330000000000119e-01 1.249799999999999939e-01 1.155010000000000064e-01 5.754020000000000315e-03 5.754020000000000315e-03 4.104580000000000034e-03 4.104580000000000034e-03 1.043430000000000052e-02 1.043430000000000052e-02 1.011869999999999957e-02 1.011869999999999957e-02 9.062449999999999672e-02 8.790560000000000040e-02 8.601749999999999674e-02 9.384900000000000186e-02 9.181580000000000297e-02 8.816300000000000525e-02 9.177309999999999635e-02 9.271139999999999937e-02 1.676259999999999946e-03 1.676259999999999946e-03 2.660189999999999885e-04 2.660189999999999885e-04 1.007620000000000087e-03 1.007620000000000087e-03 9.217429999999999601e-06 9.217429999999999601e-06
7.909650000000000292e-01 1.154450000000000059e-01 1.076190000000000063e-01 1.136410000000000059e-01 1.062440000000000051e-01 1.143340000000000051e-01 1.155550000000000049e-01 1.080290000000000000e-01 1.064100000000000046e-01 4.077169999999999753e-03 4.077169999999999753e-03 2.298150000000000106e-03 2.298150000000000106e-03 7.371970000000000259e-03 7.371970000000000259e-03 7.027679999999999691e-03 7.027679999999999691e-03 8.490409999999999624e-02 8.188180000000000458e-02 8.036820000000000075e-02 8.459350000000000203e-02 8.447979999999999379e-02 8.172740000000000560e-02 8.532009999999999594e-02 8.350599999999999690e-02 4.745729999999999979e-04 4.745729999999999979e-04 1.643600000000000052e-03 1.643600000000000052e-03 8.423699999999999461e-04 8.423699999999999461e-04 2.295610000000000012e-03 2.295610000000000012e-03
8.066291899999999959e-01 1.050800000000000067e-01 1.006370000000000042e-01 1.058039999999999953e-01 9.549449999999999605e-02 1.018160000000000037e-01 1.034370000000000012e-01 1.008840000000000015e-01 9.924529999999999463e-02 1.516930000000000101e-03 1.516930000000000101e-03 4.082280000000000088e-04 4.082280000000000088e-04 4.409149999999999701e-03 4.409149999999999701e-03 4.277010000000000360e-03 4.277010000000000360e-03 6.779010000000000591e-02 6.558640000000000303e-02 6.394220000000000459e-02 7.548499999999999654e-02 6.657839999999999592e-02 6.590659999999999574e-02 6.750280000000000169e-02 7.369889999999999775e-02 1.867399999999999963e-03 1.867399999999999963e-03 3.883460000000000037e-03 3.883460000000000037e-03 1.390629999999999904e-03 1.390629999999999904e-03 4.466559999999999628e-03 4.466559999999999628e-03
8.219949399999999518e-01 9.652339999999999531e-02 8.969370000000000120e-02 9.379389999999999949e-02 8.798359999999999514e-02 9.242770000000000152e-02 9.349200000000000566e-02 9.139650000000000551e-02 8.783870000000000566e-02 6.809610000000000012e-04 6.809610000000000012e-04 9.932809999999999383e-04 9.932809999999999383e-04 1.792959999999999910e-03 1.792959999999999910e-03 2.132719999999999842e-03 2.132719999999999842e-03 5.666319999999999690e-02 5.805799999999999850e-02 5.355200000000000238e-02 6.684700000000000364e-02 5.782690000000000052e-02 5.811720000000000080e-02 5.767119999999999885e-02 6.545900000000000329e-02 2.737209999999999904e-03 2.737209999999999904e-03 4.072160000000000016e-03 4.072160000000000016e-03 1.322089999999999941e-03 1.322089999999999941e-03 5.334120000000000354e-03 5.334120000000000354e-03
8.370786700000000247e-01 8.898399999999999366e-02 8.472989999999999688e-02 8.877960000000000018e-02 7.666209999999999691e-02 8.744180000000000008e-02 8.861990000000000145e-02 8.557599999999999929e-02 7.702509999999999912e-02 3.238760000000000141e-05 3.238760000000000141e-05 8.034259999999999883e-05 8.034259999999999883e-05 8.112959999999999790e-04 8.112959999999999790e-04 1.337129999999999959e-03 1.337129999999999959e-03 5.190190000000000081e-02 5.005849999999999883e-02 4.927650000000000086e-02 6.175309999999999827e-02 5.204829999999999873e-02 4.956880000000000314e-02 5.264379999999999754e-02 6.060249999999999665e-02 2.133229999999999849e-03 2.133229999999999849e-03 3.952490000000000343e-03 3.952490000000000343e-03 2.061449999999999828e-03 2.061449999999999828e-03 5.441780000000000228e-03 5.441780000000000228e-03
8.518953700000000406e-01 7.978150000000000519e-02 7.414080000000000670e-02 7.903490000000000515e-02 7.056300000000000072e-02 7.657289999999999930e-02 7.793460000000000665e-02 7.513169999999999571e-02 7.191989999999999494e-02 1.859540000000000021e-03 1.859540000000000021e-03 1.973529999999999816e-03 1.973529999999999816e-03 6.349119999999999547e-04 6.349119999999999547e-04 2.440800000000000077e-04 2.440800000000000077e-04 5.065309999999999951e-02 4.797200000000000075e-02 4.768800000000000122e-02 5.536839999999999817e-02 5.030010000000000037e-02 4.756620000000000292e-02 5.082289999999999724e-02 5.398519999999999708e-02 1.317550000000000015e-03 1.317550000000000015e-03 5.351459999999999724e-03 5.351459999999999724e-03 1.669750000000000010e-03 1.669750000000000010e-03 4.558930000000000100e-03 4.558930000000000100e-03
8.664587400000000050e-01 7.328320000000000667e-02 6.870080000000000631e-02 7.245200000000000251e-02 6.386699999999999322e-02 6.894119999999999415e-02 6.987809999999999855e-02 6.975929999999999631e-02 6.378889999999999560e-02 3.327710000000000216e-03 3.327710000000000216e-03 4.835080000000000280e-03 4.835080000000000280e-03 1.183030000000000062e-03 1.183030000000000062e-03 1.579820000000000009e-03 1.579820000000000009e-03 4.430710000000000204e-02 4.243460000000000287e-02 4.181870000000000032e-02 4.775759999999999728e-02 4.369780000000000192e-02 4.223480000000000290e-02 4.418169999999999736e-02 4.756629999999999886e-02 1.885280000000000029e-03 1.885280000000000029e-03 4.246019999999999656e-03 4.246019999999999656e-03 1.084330000000000103e-03 1.084330000000000103e-03 2.834189999999999886e-03 2.834189999999999886e-03
8.807813399999999682e-01 6.475499999999999312e-02 6.216990000000000016e-02 6.502679999999999572e-02 5.886430000000000134e-02 6.182359999999999939e-02 6.328190000000000204e-02 6.244319999999999732e-02 5.900949999999999945e-02 4.627150000000000013e-03 4.627150000000000013e-03 5.516150000000000046e-03 5.516150000000000046e-03 1.966630000000000027e-03 1.966630000000000027e-03 1.980270000000000120e-03 1.980270000000000120e-03 4.040259999999999685e-02 3.961540000000000200e-02 3.806230000000000030e-02 4.250659999999999855e-02 4.043179999999999691e-02 3.942160000000000108e-02 4.058969999999999939e-02 4.204390000000000210e-02 7.121519999999999673e-04 7.121519999999999673e-04 3.648970000000000078e-03 3.648970000000000078e-03 4.854479999999999776e-04 4.854479999999999776e-04 1.941430000000000065e-03 1.941430000000000065e-03
8.948747400000000018e-01 5.860039999999999694e-02 5.546609999999999735e-02 5.809410000000000268e-02 5.073060000000000069e-02 5.619299999999999989e-02 5.774169999999999997e-02 5.610210000000000197e-02 5.149800000000000211e-02 4.697940000000000275e-03 4.697940000000000275e-03 7.835579999999999976e-03 7.835579999999999976e-03 1.996089999999999844e-03 1.996089999999999844e-03 2.962639999999999892e-03 2.962639999999999892e-03 3.702010000000000023e-02 3.478359999999999785e-02 3.391899999999999776e-02 3.865810000000000080e-02 3.592309999999999948e-02 3.468489999999999768e-02 3.617150000000000226e-02 3.716389999999999971e-02 2.462589999999999744e-04 2.462589999999999744e-04 1.915690000000000058e-03 1.915690000000000058e-03 3.437690000000000082e-04 3.437690000000000082e-04 1.002620000000000074e-03 1.002620000000000074e-03
9.087495899999999960e-01 4.987250000000000016e-02 4.749849999999999905e-02 4.912720000000000281e-02 4.676709999999999895e-02 5.150640000000000079e-02 5.270729999999999860e-02 4.825720000000000010e-02 4.731359999999999733e-02 5.353199999999999799e-03 5.353199999999999799e-03 6.029129999999999732e-03 6.029129999999999732e-03 2.296869999999999901e-03 2.296869999999999901e-03 3.026710000000000164e-03 3.026710000000000164e-03 3.302970000000000211e-02 3.162210000000000021e-02 3.110699999999999923e-02 3.452469999999999845e-02 3.305949999999999861e-02 3.216929999999999790e-02 3.323129999999999834e-02 3.340139999999999776e-02 1.345820000000000067e-04 1.345820000000000067e-04 9.783140000000000933e-04 9.783140000000000933e-04 7.970349999999999744e-04 7.970349999999999744e-04 8.858139999999999591e-04 8.858139999999999591e-04
9.224157699999999682e-01 4.623300000000000326e-02 4.419359999999999955e-02 4.568959999999999688e-02 4.085930000000000117e-02 4.386690000000000034e-02 4.491499999999999659e-02 4.413179999999999881e-02 4.167749999999999927e-02 4.227500000000000355e-03 4.227500000000000355e-03 6.582450000000000107e-03 6.582450000000000107e-03 2.267139999999999954e-03 2.267139999999999954e-03 3.254219999999999943e-03 3.254219999999999943e-03 2.739979999999999846e-02 2.729699999999999835e-02 2.650570000000000009e-02 2.924540000000000126e-02 2.817259999999999903e-02 2.701220000000000010e-02 2.831590000000000149e-02 2.907879999999999840e-02 9.051559999999999511e-04 9.051559999999999511e-04 2.041910000000000079e-03 2.041910000000000079e-03 1.320210000000000047e-03 1.320210000000000047e-03 2.338150000000000211e-03 2.338150000000000211e-03
