freq(GHz)  ch1  ch2  ch3  ch4  ch5  ch6  ch7  ch8 
     11.8291702     -0.1372443      0.0072029      0.0000000      0.0000000      0.3985774      0.7388336     -0.1862781     -0.0631201
     11.8411589     -0.1441432      0.0079443      0.0000000      0.0000000      0.4222390      0.7826945     -0.1957990     -0.0660071
     11.8531475     -0.1329871      0.0056578      0.0000000      0.0000000      0.4263012      0.7828948     -0.2031243     -0.0651839
     11.8651352     -0.1361023      0.0030960      0.0000000      0.0000000      0.4091171      0.7513363     -0.2063295     -0.0687310
     11.8771229     -0.1522399     -0.0014961      0.0000000      0.0000000      0.4076153      0.7485783     -0.2279353     -0.0805987
     11.8891106     -0.1519792     -0.0014936      0.0000000      0.0000000      0.4069172      0.7472964     -0.2275450     -0.0804607
     11.9010992     -0.1288915      0.0067952      0.0000000      0.0000000      0.4263993      0.7830749     -0.1976247     -0.0621930
     11.9130869     -0.1332115      0.0082552      0.0000000      0.0000000      0.4211195      0.7840682     -0.1828849     -0.0578579
     11.9250755     -0.1228528      0.0142812      0.0000000      0.0000000      0.4536003      0.8445431     -0.1715456     -0.0481158
     11.9370632     -0.1226445      0.0142570      0.0000000      0.0000000      0.4528313      0.8431112     -0.1712547     -0.0480343
     11.9490509     -0.1224598      0.0142355      0.0000000      0.0000000      0.4521494      0.8418417     -0.1709968     -0.0479619
     11.9610386     -0.1272042      0.0102546      0.0000000      0.0000000      0.4253294      0.7919065     -0.1756627     -0.0533839
     11.9730272     -0.1265351      0.0106881      0.0000000      0.0000000      0.4386081      0.7929284     -0.1826200     -0.0446092
     11.9850149     -0.1462748      0.0022002      0.0000000      0.0000000      0.4051949      0.7325231     -0.2061993     -0.0601209
     11.9970036     -0.1461364      0.0021981      0.0000000      0.0000000      0.4048116      0.7318302     -0.2060042     -0.0600640
     12.0089912     -0.1459773      0.0021957      0.0000000      0.0000000      0.4043709      0.7310335     -0.2057800     -0.0599986
     12.0209789     -0.1247844      0.0101563      0.0000000      0.0000000      0.4286903      0.7749987     -0.1799077     -0.0443152
     12.0329666     -0.1267698     -0.0017800      0.0000000      0.0000000      0.4328520      0.7682286     -0.1770028     -0.0456091
     12.0449543     -0.1265537     -0.0017770      0.0000000      0.0000000      0.4321141      0.7669188     -0.1767011     -0.0455313
     12.0569429     -0.1435566     -0.0073076      0.0000000      0.0000000      0.4323544      0.7673455     -0.1978557     -0.0563660
     12.0689316     -0.1433011     -0.0072946      0.0000000      0.0000000      0.4315849      0.7659797     -0.1975035     -0.0562657
     12.0809193     -0.1178914      0.0008414      0.0000000      0.0000000      0.4298144      0.7628375     -0.1658263     -0.0401891
     12.0929070     -0.1176756      0.0008398      0.0000000      0.0000000      0.4290280      0.7614417     -0.1655229     -0.0401156
     12.1048946     -0.1129193      0.0182347      0.0000000      0.0000000      0.4152773      0.7609400     -0.1646565     -0.0500415
     12.1168833     -0.1293716      0.0153397      0.0000000      0.0000000      0.4233209      0.7756788     -0.1860089     -0.0612968
     12.1288710     -0.1285015      0.0150685      0.0000000      0.0000000      0.4188866      0.7675533     -0.1846779     -0.0610045
     12.1408596     -0.1480722      0.0078856      0.0000000      0.0000000      0.3931216      0.7203425     -0.2083007     -0.0770632
     12.1528473     -0.1478601      0.0078743      0.0000000      0.0000000      0.3925583      0.7193103     -0.2080022     -0.0769527
     12.1648350     -0.1377614      0.0138750      0.0000000      0.0000000      0.3899636      0.7238932     -0.1944901     -0.0590242
     12.1768227     -0.1327592      0.0183045      0.0000000      0.0000000      0.4210383      0.7815773     -0.1897258     -0.0531489
     12.1888113     -0.1325381      0.0182740      0.0000000      0.0000000      0.4203372      0.7802758     -0.1894099     -0.0530604
     12.2007990     -0.1315728      0.0145635      0.0000000      0.0000000      0.3844742      0.7137030     -0.1863642     -0.0553803
     12.2127876     -0.1313691      0.0145410      0.0000000      0.0000000      0.3838790      0.7125981     -0.1860757     -0.0552946
     12.2247753     -0.1300463     -0.0042187      0.0000000      0.0000000      0.3931988      0.6997038     -0.1944746     -0.0688738
     12.2367630     -0.1131985      0.0002029      0.0000000      0.0000000      0.3837945      0.6829685     -0.1715713     -0.0569789
     12.2487507     -0.1130670      0.0002026      0.0000000      0.0000000      0.3833486      0.6821752     -0.1713721     -0.0569127
     12.2607393     -0.1228766      0.0011587      0.0000000      0.0000000      0.4266671      0.7592611     -0.1867950     -0.0611305
     12.2727280     -0.1227311      0.0011574      0.0000000      0.0000000      0.4261624      0.7583629     -0.1865740     -0.0610582
     12.2847157     -0.1259555      0.0138031      0.0000000      0.0000000      0.4162551      0.7589467     -0.1883792     -0.0594111
     12.2967033     -0.1314414      0.0134509      0.0000000      0.0000000      0.4254020      0.7756239     -0.1960630     -0.0626566
     12.3086910     -0.1312531      0.0134316      0.0000000      0.0000000      0.4247927      0.7745129     -0.1957820     -0.0625668
     12.3206787     -0.1250865      0.0093930      0.0000000      0.0000000      0.3727296      0.6795877     -0.1847216     -0.0619787
     12.3326674     -0.1248577      0.0093758      0.0000000      0.0000000      0.3720476      0.6783442     -0.1843837     -0.0618653
     12.3446550     -0.1282616      0.0040959      0.0000000      0.0000000      0.3786527      0.6779017     -0.1840223     -0.0580365
     12.3566437     -0.1150055      0.0046608      0.0000000      0.0000000      0.3494904      0.6256925     -0.1655196     -0.0512844
     12.3686314     -0.1147925      0.0046522      0.0000000      0.0000000      0.3488435      0.6245344     -0.1652131     -0.0511894
     12.3806190     -0.1578588      0.0052658      0.0000000      0.0000000      0.4682973      0.8383926     -0.2266040     -0.0712573
     12.3926077     -0.1575718      0.0052562      0.0000000      0.0000000      0.4674456      0.8368677     -0.2261921     -0.0711278
     12.4045954     -0.1572934      0.0052469      0.0000000      0.0000000      0.4666198      0.8353892     -0.2257924     -0.0710021
     12.4165840     -0.1454951     -0.0011928      0.0000000      0.0000000      0.4294992      0.7613025     -0.2465637     -0.0873532
     12.4285717     -0.1453083     -0.0011913      0.0000000      0.0000000      0.4289476      0.7603248     -0.2462472     -0.0872411
     12.4405594     -0.1047322      0.0134756      0.0000000      0.0000000      0.4611296      0.8173685     -0.1878994     -0.0528969
     12.4525471     -0.1045853      0.0134567      0.0000000      0.0000000      0.4604833      0.8162228     -0.1876359     -0.0528227
     12.4645348     -0.1044314      0.0134369      0.0000000      0.0000000      0.4598055      0.8150216     -0.1873597     -0.0527449
     12.4765234     -0.1367592      0.0033228      0.0000000      0.0000000      0.4028822      0.7359393     -0.2159706     -0.0757082
     12.4885120     -0.1365378      0.0033175      0.0000000      0.0000000      0.4022303      0.7347485     -0.2156211     -0.0755857
     12.5004997     -0.1686532     -0.0080339      0.0000000      0.0000000      0.3773475      0.6892954     -0.2585158     -0.1017503
     12.5124874     -0.1684210     -0.0080228      0.0000000      0.0000000      0.3768279      0.6883462     -0.2581598     -0.1016101
     12.5244751     -0.1681912     -0.0080119      0.0000000      0.0000000      0.3763137      0.6874071     -0.2578076     -0.1014715
     12.5364637     -0.1329609      0.0144962      0.0000000      0.0000000      0.4337473      0.7983372     -0.2132246     -0.0659562
     12.5484514     -0.1327695      0.0144753      0.0000000      0.0000000      0.4331227      0.7971876     -0.2129176     -0.0658613
     12.5604401     -0.1357042      0.0132786      0.0000000      0.0000000      0.4285105      0.7886987     -0.2167097     -0.0683768
     12.5724277     -0.1354929      0.0132579      0.0000000      0.0000000      0.4278432      0.7874704     -0.2163723     -0.0682703
     12.5844154     -0.1352725      0.0132364      0.0000000      0.0000000      0.4271474      0.7861897     -0.2160203     -0.0681592
     12.5964031     -0.1213939      0.0153326      0.0000000      0.0000000      0.3885353      0.7059623     -0.1772463     -0.0486880
     12.6083918     -0.1211668      0.0153039      0.0000000      0.0000000      0.3878084      0.7046416     -0.1769147     -0.0485969
     12.6203794     -0.1483952      0.0124547      0.0000000      0.0000000      0.4157162      0.7553496     -0.2136417     -0.0644211
     12.6323681     -0.1263898      0.0124117      0.0000000      0.0000000      0.3710638      0.6742170     -0.1828299     -0.0534615
     12.6443558     -0.1261596      0.0123891      0.0000000      0.0000000      0.3703881      0.6729892     -0.1824969     -0.0533641
     12.6563435     -0.1149644      0.0101760      0.0000000      0.0000000      0.3501985      0.6493897     -0.1633333     -0.0490632
     12.6683311     -0.1147667      0.0101585      0.0000000      0.0000000      0.3495963      0.6482731     -0.1630524     -0.0489788
     12.6803198     -0.1344149      0.0065414      0.0000000      0.0000000      0.3587940      0.6653289     -0.1884652     -0.0615030
     12.6923084     -0.1342001      0.0065310      0.0000000      0.0000000      0.3582207      0.6642658     -0.1881640     -0.0614047
     12.7042961     -0.1340251      0.0065225      0.0000000      0.0000000      0.3577538      0.6633999     -0.1879187     -0.0613247
     12.7162838     -0.1302988      0.0084982      0.0000000      0.0000000      0.3682067      0.6827832     -0.1837016     -0.0579528
     12.7282715     -0.1172136      0.0108153      0.0000000      0.0000000      0.3742010      0.6831034     -0.1798661     -0.0551820
     12.7402592     -0.1050856      0.0137178      0.0000000      0.0000000      0.3746621      0.6839451     -0.1635201     -0.0464803
     12.7522478     -0.1049737      0.0137032      0.0000000      0.0000000      0.3742630      0.6832166     -0.1633459     -0.0464308
     12.7642355     -0.1048600      0.0136883      0.0000000      0.0000000      0.3738577      0.6824767     -0.1631690     -0.0463805
     12.7762241     -0.1180986      0.0120589      0.0000000      0.0000000      0.3883461      0.7089252     -0.1818784     -0.0547342
     12.7882118     -0.1265080      0.0210043      0.0000000      0.0000000      0.3782157      0.6945467     -0.1836986     -0.0695022
     12.8001995     -0.1190616      0.0149357      0.0000000      0.0000000      0.3127011      0.5742372     -0.1704915     -0.0685280
     12.8121881     -0.1188748      0.0149122      0.0000000      0.0000000      0.3122104      0.5733360     -0.1702240     -0.0684205
     12.8241758     -0.1186820      0.0148880      0.0000000      0.0000000      0.3117038      0.5724057     -0.1699478     -0.0683095
     12.8361645     -0.0980475      0.0195177      0.0000000      0.0000000      0.3221170      0.5915282     -0.1439768     -0.0517774
     12.8481522     -0.0959431      0.0130707      0.0000000      0.0000000      0.3168589      0.5944920     -0.1468058     -0.0419066
     12.8601398     -0.0933978      0.0173167      0.0000000      0.0000000      0.3500111      0.6566924     -0.1451753     -0.0374012
     12.8721275     -0.0932235      0.0172844      0.0000000      0.0000000      0.3493582      0.6554675     -0.1449045     -0.0373314
     12.8841152     -0.0859907      0.0191495      0.0000000      0.0000000      0.3512642      0.6590436     -0.1352425     -0.0320659
     12.8961039     -0.0891806      0.0224773      0.0000000      0.0000000      0.3879790      0.7279280     -0.1415499     -0.0313214
     12.9080925     -0.0911500      0.0222893      0.0000000      0.0000000      0.3775345      0.7352593     -0.1391908     -0.0321116
     12.9200802     -0.0785319      0.0249099      0.0000000      0.0000000      0.3751559      0.7306268     -0.1226760     -0.0235073
     12.9320679     -0.0784011      0.0248684      0.0000000      0.0000000      0.3745309      0.7294096     -0.1224716     -0.0234681
     12.9440556     -0.0782746      0.0248283      0.0000000      0.0000000      0.3739265      0.7282326     -0.1222740     -0.0234302
     12.9560442     -0.1029700      0.0141938      0.0000000      0.0000000      0.3304510      0.6435627     -0.1519392     -0.0442833
     12.9680319     -0.1028147      0.0141724      0.0000000      0.0000000      0.3299521      0.6425911     -0.1517099     -0.0442165
     12.9800196     -0.0815830      0.0283767      0.0000000      0.0000000      0.3556547      0.6437249     -0.1197049     -0.0245373
     12.9920082     -0.0814632      0.0283350      0.0000000      0.0000000      0.3551327      0.6427799     -0.1195291     -0.0245012
     13.0039959     -0.0813372      0.0282912      0.0000000      0.0000000      0.3545831      0.6417852     -0.1193442     -0.0244633
     13.0159836     -0.0817940      0.0356222      0.0000000      0.0000000      0.4179092      0.7564037     -0.1228578     -0.0193197
     13.0279722     -0.0816809      0.0355730      0.0000000      0.0000000      0.4173317      0.7553584     -0.1226880     -0.0192930
     13.0399599     -0.0896079      0.0219732      0.0000000      0.0000000      0.3765598      0.6801158     -0.1511705     -0.0336140
     13.0519485     -0.0894960      0.0219458      0.0000000      0.0000000      0.3760900      0.6792673     -0.1509818     -0.0335720
     13.0639362     -0.0893884      0.0219194      0.0000000      0.0000000      0.3756377      0.6784504     -0.1508003     -0.0335316
     13.0759239     -0.0741449      0.0252109      0.0000000      0.0000000      0.3769279      0.6807807     -0.1292027     -0.0226388
     13.0879116     -0.0740531      0.0251797      0.0000000      0.0000000      0.3764612      0.6799377     -0.1290427     -0.0226107
     13.0999002     -0.1004391      0.0197523      0.0000000      0.0000000      0.3946967      0.7362888     -0.1480154     -0.0384487
     13.1118889     -0.1002728      0.0197195      0.0000000      0.0000000      0.3940431      0.7350695     -0.1477703     -0.0383850
     13.1238766     -0.1001027      0.0196861      0.0000000      0.0000000      0.3933746      0.7338225     -0.1475196     -0.0383199
     13.1358643     -0.1149516      0.0130958      0.0000000      0.0000000      0.3631552      0.6774496     -0.1648729     -0.0511890
     13.1478519     -0.1147483      0.0130727      0.0000000      0.0000000      0.3625131      0.6762516     -0.1645812     -0.0510984
     13.1598396     -0.1308370      0.0158761      0.0000000      0.0000000      0.3507957      0.6529841     -0.1935642     -0.0682979
     13.1718283     -0.1305986      0.0158472      0.0000000      0.0000000      0.3501565      0.6517943     -0.1932115     -0.0681735
     13.1838160     -0.1303613      0.0158184      0.0000000      0.0000000      0.3495203      0.6506100     -0.1928605     -0.0680496
     13.1958046     -0.1217624      0.0161711      0.0000000      0.0000000      0.3387691      0.6305973     -0.1808155     -0.0625899
     13.2077923     -0.1216015      0.0161498      0.0000000      0.0000000      0.3383212      0.6297635     -0.1805765     -0.0625072
     13.2197800     -0.1012793      0.0271519      0.0000000      0.0000000      0.3554978      0.6792402     -0.1559126     -0.0433742
     13.2317686     -0.1011426      0.0271152      0.0000000      0.0000000      0.3550180      0.6783235     -0.1557022     -0.0433157
     13.2437563     -0.1010047      0.0270783      0.0000000      0.0000000      0.3545342      0.6773991     -0.1554899     -0.0432566
     13.2557440     -0.1300999      0.0207528      0.0000000      0.0000000      0.3388907      0.6475095     -0.1935900     -0.0654487
     13.2677326     -0.1299189      0.0207239      0.0000000      0.0000000      0.3384192      0.6466087     -0.1933207     -0.0653576
     13.2797203     -0.1074114      0.0225527      0.0000000      0.0000000      0.3249709      0.6209133     -0.1623958     -0.0503015
     13.2917080     -0.1074332      0.0114256      0.0000000      0.0000000      0.3249587      0.6172496     -0.1626336     -0.0528037
     13.3036957     -0.1072690      0.0114081      0.0000000      0.0000000      0.3244621      0.6163063     -0.1623850     -0.0527230
     13.3156843     -0.1119960      0.0113592      0.0000000      0.0000000      0.3338220      0.6340852     -0.1692463     -0.0554399
     13.3276730     -0.1118327      0.0113427      0.0000000      0.0000000      0.3333353      0.6331607     -0.1689994     -0.0553590
     13.3396606     -0.1058699      0.0142436      0.0000000      0.0000000      0.3469457      0.6590133     -0.1618611     -0.0499065
     13.3516483     -0.1044849      0.0171529      0.0000000      0.0000000      0.3545800      0.6693549     -0.1608432     -0.0444549
     13.3636360     -0.1043423      0.0171295      0.0000000      0.0000000      0.3540962      0.6684417     -0.1606237     -0.0443942
     13.3756247     -0.0948372      0.0129553      0.0000000      0.0000000      0.2985182      0.5635247     -0.1446450     -0.0422715
     13.3876123     -0.0946670      0.0129321      0.0000000      0.0000000      0.2979824      0.5625133     -0.1443853     -0.0421956
     13.3996000     -0.0771592      0.0161191      0.0000000      0.0000000      0.2926507      0.5524483     -0.1205569     -0.0302910
     13.4115887     -0.0823096      0.0175798      0.0000000      0.0000000      0.2905723      0.5494341     -0.1186930     -0.0306197
     13.4235764     -0.0821495      0.0175456      0.0000000      0.0000000      0.2900071      0.5483652     -0.1184621     -0.0305602
     13.4355640     -0.0895277      0.0124943      0.0000000      0.0000000      0.2579671      0.4877819     -0.1263390     -0.0383332
     13.4475527     -0.0893543      0.0124701      0.0000000      0.0000000      0.2574676      0.4868373     -0.1260943     -0.0382590
     13.4595404     -0.0813000      0.0202755      0.0000000      0.0000000      0.3125257      0.5909450     -0.1184507     -0.0280352
     13.4715290     -0.0720886      0.0165864      0.0000000      0.0000000      0.3207293      0.5995438     -0.1230854     -0.0202681
     13.4835167     -0.0719778      0.0165610      0.0000000      0.0000000      0.3202370      0.5986236     -0.1228964     -0.0202369
     13.4955044     -0.0637380      0.0184793      0.0000000      0.0000000      0.3197920      0.5977917     -0.1111288     -0.0147766
     13.5074921     -0.0636466      0.0184528      0.0000000      0.0000000      0.3193338      0.5969352     -0.1109696     -0.0147554
     13.5194798     -0.0842755      0.0107405      0.0000000      0.0000000      0.2928200      0.5473725     -0.1386743     -0.0308239
     13.5314684     -0.0839962      0.0009259      0.0000000      0.0000000      0.2807609      0.5471672     -0.1329860     -0.0387855
     13.5434570     -0.0838630      0.0009244      0.0000000      0.0000000      0.2803154      0.5462989     -0.1327751     -0.0387240
     13.5554447     -0.0675117      0.0090331      0.0000000      0.0000000      0.3104089      0.6049473     -0.1121801     -0.0243163
     13.5674324     -0.0673973      0.0090178      0.0000000      0.0000000      0.3098826      0.6039216     -0.1119900     -0.0242751
     13.5794201     -0.0670770      0.0090736      0.0000000      0.0000000      0.3094191      0.6030182     -0.1115207     -0.0240780
     13.5914087     -0.0669893      0.0090617      0.0000000      0.0000000      0.3090144      0.6022295     -0.1113749     -0.0240466
     13.6033964     -0.0662408      0.0116144      0.0000000      0.0000000      0.3144053      0.5998063     -0.1108955     -0.0337706
     13.6153851     -0.0750078      0.0025739      0.0000000      0.0000000      0.2511335      0.4790997     -0.1189510     -0.0452349
     13.6273727     -0.0952964      0.0016508      0.0000000      0.0000000      0.3030056      0.5780587     -0.1501121     -0.0585413
     13.6393604     -0.0946517      0.0061642      0.0000000      0.0000000      0.3458184      0.6597347     -0.1519287     -0.0551532
     13.6513491     -0.0945186      0.0061555      0.0000000      0.0000000      0.3453321      0.6588070     -0.1517151     -0.0550756
     13.6633368     -0.0907215      0.0122840      0.0000000      0.0000000      0.3366954      0.6530312     -0.1529371     -0.0414627
     13.6753244     -0.1117423      0.0025913      0.0000000      0.0000000      0.2954680      0.5730695     -0.1801491     -0.0602572
     13.6873131     -0.1115214      0.0025862      0.0000000      0.0000000      0.2948838      0.5719364     -0.1797929     -0.0601381
     13.6993008     -0.0850782      0.0146776      0.0000000      0.0000000      0.3457807      0.6706524     -0.1454948     -0.0365698
     13.7112885     -0.0849139      0.0146492      0.0000000      0.0000000      0.3451131      0.6693577     -0.1452139     -0.0364992
     13.7232761     -0.0903220      0.0204515      0.0000000      0.0000000      0.3460194      0.6722515     -0.1445038     -0.0352609
     13.7352648     -0.0909635      0.0192607      0.0000000      0.0000000      0.3367350      0.6542135     -0.1447931     -0.0364988
     13.7472534     -0.0907972      0.0192255      0.0000000      0.0000000      0.3361191      0.6530169     -0.1445282     -0.0364320
     13.7592411     -0.1000570      0.0215808      0.0000000      0.0000000      0.3738657      0.7263516     -0.1594854     -0.0398558
     13.7712288     -0.0999082      0.0215487      0.0000000      0.0000000      0.3733095      0.7252710     -0.1592483     -0.0397966
     13.7832165     -0.0851086      0.0219614      0.0000000      0.0000000      0.3800121      0.7204514     -0.1495785     -0.0465152
     13.7952042     -0.0782551      0.0229163      0.0000000      0.0000000      0.3744779      0.7099592     -0.1393011     -0.0411252
     13.8071928     -0.0781865      0.0228962      0.0000000      0.0000000      0.3741493      0.7093363     -0.1391789     -0.0410891
     13.8191805     -0.0812046      0.0279767      0.0000000      0.0000000      0.4272193      0.8099498     -0.1472751     -0.0401412
     13.8311691     -0.0811277      0.0279502      0.0000000      0.0000000      0.4268150      0.8091832     -0.1471357     -0.0401032
     13.8431568     -0.0810475      0.0279226      0.0000000      0.0000000      0.4263929      0.8083830     -0.1469902     -0.0400635
     13.8551445     -0.1137095      0.0103141      0.0000000      0.0000000      0.3367838      0.6557196     -0.1677784     -0.0605863
     13.8671331     -0.1135734      0.0103018      0.0000000      0.0000000      0.3363810      0.6549354     -0.1675776     -0.0605138
     13.8791208     -0.0524240      0.0344004      0.0000000      0.0000000      0.4195583      0.8168820     -0.0919967     -0.0077955
     13.8911095     -0.0523279      0.0343373      0.0000000      0.0000000      0.4187890      0.8153841     -0.0918281     -0.0077812
     13.9030972     -0.0522298      0.0342730      0.0000000      0.0000000      0.4180042      0.8138561     -0.0916560     -0.0077666
     13.9150848     -0.0550611      0.0304602      0.0000000      0.0000000      0.3953077      0.7653134     -0.1083076     -0.0120028
     13.9270725     -0.0549534      0.0304007      0.0000000      0.0000000      0.3945351      0.7638175     -0.1080958     -0.0119793
     13.9390602     -0.0573031      0.0351236      0.0000000      0.0000000      0.4428110      0.8572794     -0.1149326     -0.0100551
     13.9510489     -0.0571865      0.0350523      0.0000000      0.0000000      0.4419110      0.8555370     -0.1146989     -0.0100346
     13.9630375     -0.0570688      0.0349801      0.0000000      0.0000000      0.4410009      0.8537751     -0.1144628     -0.0100140
     13.9750252     -0.0616900      0.0364768      0.0000000      0.0000000      0.4435282      0.8542393     -0.1153804     -0.0163352
     13.9870129     -0.0615826      0.0364133      0.0000000      0.0000000      0.4427558      0.8527517     -0.1151795     -0.0163068
     13.9990005     -0.0474860      0.0480968      0.0000000      0.0000000      0.5205088      1.0025048     -0.1002345      0.0005046
     14.0109892     -0.0474079      0.0480178      0.0000000      0.0000000      0.5196531      1.0008568     -0.1000697      0.0005038
     14.0229769     -0.0473324      0.0479412      0.0000000      0.0000000      0.5188245      0.9992607     -0.0999101      0.0005030
     14.0349655     -0.0529562      0.0497164      0.0000000      0.0000000      0.5735646      1.0799012     -0.0993779      0.0035956
     14.0469532     -0.0528768      0.0496420      0.0000000      0.0000000      0.5727056      1.0782839     -0.0992289      0.0035903
     14.0589409     -0.0387291      0.1045570      0.0000000      0.0000000      1.0502689      1.9774350     -0.1057063      0.0508420
     14.0709286     -0.0386773      0.1044172      0.0000000      0.0000000      1.0488648      1.9747914     -0.1055650      0.0507740
     14.0829172     -0.0386270      0.1042815      0.0000000      0.0000000      1.0475016      1.9722247     -0.1054278      0.0507080
     14.0949049     -0.0443937      0.0905631      0.0000000      0.0000000      0.9187142      1.7757132     -0.1199102      0.0389193
     14.1068935     -0.0443375      0.0904485      0.0000000      0.0000000      0.9175518      1.7734666     -0.1197584      0.0388701
     14.1188812      0.0275777      0.2274085      0.0000000      0.0000000      2.0002449      3.8661222     -0.0890762      0.1772119
     14.1308689      0.0032508      0.2285613      0.0000000      0.0000000      2.0643482      3.9900227     -0.1268340      0.1641249
     14.1428566      0.0032466      0.2282690      0.0000000      0.0000000      2.0617082      3.9849200     -0.1266718      0.1639150
     14.1548452      0.0596898      0.3310274      0.0000000      0.0000000      2.8685467      5.5443974     -0.0998600      0.2691315
     14.1668339      0.0602336      0.3269149      0.0000000      0.0000000      2.7982011      5.5854716     -0.1004329      0.2797104
     14.1788216     -0.0416927      0.1083959      0.0000000      0.0000000      1.0643842      2.1246107     -0.1257692      0.0608622
     14.1908092     -0.0416158      0.1081960      0.0000000      0.0000000      1.0624216      2.1206932     -0.1255371      0.0607500
     14.2027969     -0.0415371      0.1079914      0.0000000      0.0000000      1.0604125      2.1166828     -0.1252997      0.0606352
     14.2147846      0.1283733      0.4562899      0.0000000      0.0000000      3.8074515      7.6000299     -0.0737454      0.4133098
     14.2267733      0.1396432      0.4503706      0.0000000      0.0000000      3.9186802      7.5879893     -0.0580388      0.4246358
     14.2387609      0.1685511      0.4735612      0.0000000      0.0000000      4.0669103      7.8750162     -0.0278233      0.4575242
     14.2507496      0.1682069      0.4725942      0.0000000      0.0000000      4.0586061      7.8589373     -0.0277665      0.4565901
     14.2627373      0.1679361      0.4718334      0.0000000      0.0000000      4.0520720      7.8462844     -0.0277218      0.4558549
     14.2747250      0.0640488      0.3249694      0.0000000      0.0000000      2.9180877      5.6504784     -0.0980081      0.2877664
     14.2867136      0.0547580      0.3110441      0.0000000      0.0000000      2.9938662      5.6079798     -0.0861204      0.2795087
     14.2987013      0.1595396      0.5133704      0.0000000      0.0000000      4.7065959      8.8161898     -0.0378512      0.4933279
     14.3106899      0.1593553      0.5127777      0.0000000      0.0000000      4.7011628      8.8060131     -0.0378076      0.4927583
     14.3226776      0.1591799      0.5122128      0.0000000      0.0000000      4.6959829      8.7963104     -0.0377658      0.4922155
     14.3346653      0.1379096      0.4482245      0.0000000      0.0000000      4.1140366      7.7062335     -0.0351359      0.4300846
     14.3466530      0.1501431      0.4480473      0.0000000      0.0000000      4.0098457      7.6529560     -0.0712088      0.4245370
     14.3586407      0.2104252      0.5791574      0.0000000      0.0000000      5.1350064      9.8003712     -0.0649363      0.5572663
     14.3706293      0.2100867      0.5782253      0.0000000      0.0000000      5.1267419      9.7845984     -0.0648316      0.5563695
     14.3826180      0.2277044      0.5866229      0.0000000      0.0000000      5.1582255      9.8446856     -0.0416150      0.5720233
     14.3946056      0.2462123      0.6220562      0.0000000      0.0000000      5.4557691     10.4125595     -0.0362442      0.6090465
     14.4065933      0.2531429      0.6570282      0.0000000      0.0000000      5.5674615     10.5089960      0.0117741      0.6065282
     14.4185810      0.2142055      0.6317105      0.0000000      0.0000000      5.4208393     10.2322350     -0.0338568      0.5645964
     14.4305696      0.2139261      0.6308857      0.0000000      0.0000000      5.4137611     10.2188749     -0.0338122      0.5638595
     14.4425573      0.2136559      0.6300892      0.0000000      0.0000000      5.4069266     10.2059746     -0.0337697      0.5631475
     14.4545460      0.2871189      0.7118177      0.0000000      0.0000000      6.0017896     11.3288221      0.0326742      0.6652894
     14.4665337      0.2865456      0.7103963      0.0000000      0.0000000      5.9898052     11.3062000      0.0326090      0.6639609
     14.4785213      0.3538942      0.7960734      0.0000000      0.0000000      6.5086288     12.4951763      0.0883633      0.7960300
     14.4905090      0.3531612      0.7944244      0.0000000      0.0000000      6.4951472     12.4692936      0.0881805      0.7943813
     14.5024977      0.3524202      0.7927572      0.0000000      0.0000000      6.4815159     12.4431248      0.0879954      0.7927141
     14.5144854      0.3069842      0.7452026      0.0000000      0.0000000      6.1483235     11.8034668      0.0472711      0.7324578
     14.5264740      0.3063305      0.7436160      0.0000000      0.0000000      6.1352344     11.7783375      0.0471703      0.7308983
     14.5384617      0.3389351      0.8344451      0.0000000      0.0000000      6.5424895     12.9094114      0.0548199      0.7742261
     14.5504494      0.3382772      0.8328252      0.0000000      0.0000000      6.5297875     12.8843479      0.0547137      0.7727231
     14.5624371      0.3377809      0.8316035      0.0000000      0.0000000      6.5202088     12.8654480      0.0546334      0.7715895
     14.5744257      0.3747824      0.8873184      0.0000000      0.0000000      6.9286366     13.6713428      0.0797942      0.8314501
     14.5864143      0.3742719      0.8861102      0.0000000      0.0000000      6.9192019     13.6527271      0.0796853      0.8303178
     14.5984020      0.2652532      0.6866347      0.0000000      0.0000000      5.5759010     10.6232004      0.0078505      0.6535517
     14.6103897      0.2649137      0.6857558      0.0000000      0.0000000      5.5687642     10.6096039      0.0078404      0.6527152
     14.6223774      0.2645828      0.6848992      0.0000000      0.0000000      5.5618072     10.5963497      0.0078306      0.6518998
     14.6343651      0.2248391      0.6364316      0.0000000      0.0000000      5.2154570      9.9364834     -0.0255348      0.5948652
     14.6463537      0.2245492      0.6356111      0.0000000      0.0000000      5.2087331      9.9236727     -0.0255019      0.5940982
     14.6583414      0.1879878      0.5142884      0.0000000      0.0000000      4.4089665      8.5390120     -0.0477205      0.4796752
     14.6703300      0.1876865      0.5134636      0.0000000      0.0000000      4.4018946      8.5253162     -0.0476436      0.4789061
     14.6823177      0.1873976      0.5126737      0.0000000      0.0000000      4.3951235      8.5122023     -0.0475705      0.4781693
     14.6943054      0.2071291      0.5025813      0.0000000      0.0000000      4.2397237      8.2112331     -0.0084912      0.4822443
     14.7062941      0.2068448      0.5018917      0.0000000      0.0000000      4.2339063      8.1999664     -0.0084797      0.4815825
     14.7182817      0.2239615      0.5808373      0.0000000      0.0000000      4.9452305      9.5776148     -0.0349253      0.5484535
