0  1.00
1  1.00
2  1.00
3  1.00
4 0.406822526464
5 0.437783744561
6 0.427616817563
7 0.442299286843
8 2.45
9 1.60
10 2.45
11 1.60
12 0.530755926464
13 0.301858608087
14 0.533609899866
15 0.301858608087
